p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.963813522014012e-48,0.2683059259057931,0.707,0.459,1.0832530249091179e-43,transient,LOC762871
4.845908158697915e-47,0.2672887607699814,0.792,0.587,1.0575225374726461e-42,transient,LOC100888374
1.023995378485265e-46,0.2547492681722895,0.823,0.628,2.2346651144683937e-42,transient,LOC577819
4.2168320813396434e-45,0.2660134308622466,0.771,0.553,9.202392651107504e-41,transient,LOC576611
2.394177894578713e-34,0.8636603332881614,0.887,0.838,5.224814419339126e-30,transient,LOC754479
7.689054800831386e-6,0.48647430610550274,0.164,0.114,0.16779824291854334,transient,LOC100888091
5.518750589071772e-9,0.8105900197051373,0.722,0.195,1.2043569410531329e-4,germline,LOC590448
8.790202101632002e-8,0.34547096038734204,0.333,0.054,0.0019182858046391518,germline,LOC105442844
1.0042290900119872e-7,0.28537782673440387,0.389,0.067,0.0021915291431331596,germline,LOC105445781
1.1960324021516555e-7,0.4267502222777382,0.556,0.135,0.002610101511215558,germline,LOC105444259
1.8778797051493143e-7,0.3425225309477513,0.667,0.18,0.0040980968805473484,germline,LOC105438574
3.073636226674082e-7,0.5925119638229148,0.556,0.133,0.00670759633747085,germline,LOC585895
3.088146673043065e-7,0.9587971490727958,0.833,0.357,0.006739262484581881,germline,Alx1
9.334668473871478e-7,1.0113003764658557,0.889,0.375,0.020371047010529726,germline,LOC373243
1.5293651716712256e-6,0.2714796852439962,0.278,0.045,0.033375336141381155,germline,LOC580382
